INFO: 07/24/2015 04:01:20 PM AcronymDB loaded
INFO: 07/24/2015 04:01:26 PM ArticleDB loaded
INFO: 07/24/2015 04:01:36 PM Training new LDA model
INFO: 07/24/2015 04:01:41 PM Getting word_corpus from articles
INFO: 07/24/2015 04:08:32 PM AcronymDB loaded
INFO: 07/24/2015 04:08:35 PM ArticleDB loaded
INFO: 07/24/2015 04:08:38 PM Training new LDA model
INFO: 07/24/2015 04:08:43 PM Getting word_corpus from articles
INFO: 07/25/2015 02:48:42 PM topic #2 (0.077): 0.008*544265 + 0.006*1412507 + 0.005*860054 + 0.005*1473068 + 0.005*10591 + 0.004*1329843 + 0.004*1772969 + 0.004*1119121 + 0.004*770202 + 0.004*863481
INFO: 07/25/2015 02:48:43 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.011*1719292 + 0.010*1943655 + 0.008*197244 + 0.007*88982 + 0.006*1406380 + 0.006*330739 + 0.006*1026331 + 0.006*1706054
INFO: 07/25/2015 02:48:43 PM topic #4 (0.077): 0.013*1318581 + 0.011*860054 + 0.005*1474784 + 0.005*803706 + 0.005*956746 + 0.005*984065 + 0.004*1774860 + 0.004*473240 + 0.004*1271133 + 0.004*1989666
INFO: 07/25/2015 02:48:44 PM topic #5 (0.077): 0.019*860054 + 0.014*1719292 + 0.011*178443 + 0.008*1940707 + 0.007*466440 + 0.007*1669167 + 0.007*1630434 + 0.006*1726301 + 0.006*1440966 + 0.006*1464135
INFO: 07/25/2015 02:48:45 PM topic #6 (0.077): 0.019*860054 + 0.012*1677100 + 0.008*1826130 + 0.007*466423 + 0.006*1324313 + 0.006*200810 + 0.006*415312 + 0.006*1451903 + 0.006*1589971 + 0.006*473240
INFO: 07/25/2015 02:48:45 PM topic #7 (0.077): 0.020*1318581 + 0.009*860054 + 0.008*1945618 + 0.008*1900063 + 0.007*1943655 + 0.006*1527260 + 0.006*1989087 + 0.006*289435 + 0.005*782325 + 0.005*1987332
INFO: 07/25/2015 02:48:46 PM topic #8 (0.077): 0.018*1759863 + 0.014*1439101 + 0.014*333874 + 0.011*1440388 + 0.010*1936197 + 0.009*816951 + 0.009*1486115 + 0.008*782325 + 0.008*1963894 + 0.008*1088158
INFO: 07/25/2015 02:48:46 PM topic #9 (0.077): 0.013*860054 + 0.012*1509063 + 0.012*1538229 + 0.009*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1684140 + 0.007*1823059 + 0.006*1460163 + 0.006*1318581
INFO: 07/25/2015 02:48:47 PM topic #10 (0.077): 0.016*1318581 + 0.014*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.006*1641467 + 0.005*1474194 + 0.004*1544792 + 0.004*1858629 + 0.004*406416
INFO: 07/25/2015 02:48:48 PM topic #11 (0.077): 0.026*1531049 + 0.014*1582477 + 0.014*1677100 + 0.012*1932717 + 0.012*860054 + 0.012*1665890 + 0.010*1858629 + 0.009*1845872 + 0.009*244428 + 0.008*1719292
INFO: 07/25/2015 02:48:48 PM topic diff=0.143448, rho=0.136083
INFO: 07/25/2015 02:48:49 PM PROGRESS: pass 0, at document #110000/411828
DEBUG: 07/25/2015 02:48:49 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 02:49:09 PM 1302/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 02:49:09 PM updating topics
INFO: 07/25/2015 02:49:12 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 02:49:22 PM topic #0 (0.077): 0.012*860054 + 0.009*1719292 + 0.008*1614467 + 0.007*524785 + 0.007*319552 + 0.006*1474784 + 0.006*984065 + 0.006*1244439 + 0.006*1776127 + 0.005*1689223
INFO: 07/25/2015 02:49:22 PM topic #1 (0.077): 0.021*860054 + 0.006*1726301 + 0.006*1677495 + 0.006*138299 + 0.005*1843814 + 0.005*984065 + 0.004*1964673 + 0.004*1838526 + 0.004*1088158 + 0.004*1701890
INFO: 07/25/2015 02:49:23 PM topic #2 (0.077): 0.007*544265 + 0.006*1412507 + 0.005*860054 + 0.005*10591 + 0.005*1473068 + 0.004*1772969 + 0.004*1329843 + 0.004*770202 + 0.004*863481 + 0.004*1119121
INFO: 07/25/2015 02:49:23 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.011*1719292 + 0.010*1943655 + 0.008*197244 + 0.007*88982 + 0.006*1406380 + 0.006*330739 + 0.006*1026331 + 0.006*1714150
INFO: 07/25/2015 02:49:24 PM topic #4 (0.077): 0.013*1318581 + 0.011*860054 + 0.005*1474784 + 0.005*803706 + 0.005*956746 + 0.005*984065 + 0.004*1774860 + 0.004*473240 + 0.004*756771 + 0.004*1989666
INFO: 07/25/2015 02:49:24 PM topic #5 (0.077): 0.019*860054 + 0.013*1719292 + 0.011*178443 + 0.008*1940707 + 0.007*466440 + 0.007*1630434 + 0.007*1669167 + 0.006*1726301 + 0.006*1464135 + 0.006*1440966
INFO: 07/25/2015 02:49:25 PM topic #6 (0.077): 0.019*860054 + 0.012*1677100 + 0.008*1826130 + 0.007*466423 + 0.006*1324313 + 0.006*200810 + 0.006*415312 + 0.006*1451903 + 0.006*1589971 + 0.006*473240
INFO: 07/25/2015 02:49:25 PM topic #7 (0.077): 0.020*1318581 + 0.009*860054 + 0.008*1945618 + 0.007*1900063 + 0.007*1943655 + 0.006*1989087 + 0.006*1527260 + 0.006*289435 + 0.005*782325 + 0.005*1987332
INFO: 07/25/2015 02:49:25 PM topic #8 (0.077): 0.018*1759863 + 0.014*1439101 + 0.013*333874 + 0.011*1440388 + 0.010*1936197 + 0.009*816951 + 0.009*1486115 + 0.008*1088158 + 0.008*1963894 + 0.008*782325
INFO: 07/25/2015 02:49:26 PM topic #9 (0.077): 0.013*1509063 + 0.013*860054 + 0.012*1538229 + 0.009*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1684140 + 0.007*1460163 + 0.006*1823059 + 0.006*1318581
INFO: 07/25/2015 02:49:26 PM topic #10 (0.077): 0.016*1318581 + 0.015*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.005*1474194 + 0.005*1544792 + 0.004*1858629 + 0.004*406416
INFO: 07/25/2015 02:49:27 PM topic #11 (0.077): 0.025*1531049 + 0.014*1582477 + 0.014*1677100 + 0.012*1932717 + 0.012*860054 + 0.012*1665890 + 0.010*1858629 + 0.009*1845872 + 0.009*244428 + 0.008*1719292
INFO: 07/25/2015 02:49:27 PM topic diff=0.142046, rho=0.134840
INFO: 07/25/2015 02:49:28 PM PROGRESS: pass 0, at document #112000/411828
DEBUG: 07/25/2015 02:49:28 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 02:49:49 PM 1275/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 02:49:49 PM updating topics
INFO: 07/25/2015 02:49:52 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 02:50:02 PM topic #0 (0.077): 0.012*860054 + 0.009*1719292 + 0.008*1614467 + 0.007*524785 + 0.007*319552 + 0.006*1474784 + 0.006*984065 + 0.006*1244439 + 0.006*1776127 + 0.006*829470
INFO: 07/25/2015 02:50:02 PM topic #1 (0.077): 0.020*860054 + 0.006*1726301 + 0.006*138299 + 0.006*1677495 + 0.005*1843814 + 0.005*984065 + 0.004*1964673 + 0.004*1701890 + 0.004*1943663 + 0.004*1088158
INFO: 07/25/2015 02:50:03 PM topic #2 (0.077): 0.009*544265 + 0.006*1412507 + 0.005*10591 + 0.005*860054 + 0.004*1473068 + 0.004*1329843 + 0.004*1772969 + 0.004*863481 + 0.004*770202 + 0.004*1119121
INFO: 07/25/2015 02:50:03 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.011*1719292 + 0.010*1943655 + 0.008*197244 + 0.007*88982 + 0.006*1406380 + 0.006*330739 + 0.006*1026331 + 0.006*1975005
INFO: 07/25/2015 02:50:04 PM topic #4 (0.077): 0.012*1318581 + 0.011*860054 + 0.005*1474784 + 0.005*803706 + 0.005*956746 + 0.005*984065 + 0.004*1774860 + 0.004*473240 + 0.004*1989666 + 0.004*1271133
INFO: 07/25/2015 02:50:04 PM topic #5 (0.077): 0.019*860054 + 0.013*1719292 + 0.012*178443 + 0.008*1940707 + 0.007*466440 + 0.007*1630434 + 0.007*1669167 + 0.006*1726301 + 0.006*1464135 + 0.006*1440966
INFO: 07/25/2015 02:50:05 PM topic #6 (0.077): 0.019*860054 + 0.012*1677100 + 0.008*466423 + 0.007*1826130 + 0.006*1324313 + 0.006*200810 + 0.006*1451903 + 0.006*1589971 + 0.006*415312 + 0.006*473240
INFO: 07/25/2015 02:50:05 PM topic #7 (0.077): 0.020*1318581 + 0.009*860054 + 0.008*1945618 + 0.008*1900063 + 0.007*1943655 + 0.006*1989087 + 0.006*289435 + 0.006*1527260 + 0.005*782325 + 0.005*1987332
INFO: 07/25/2015 02:50:05 PM topic #8 (0.077): 0.018*1759863 + 0.014*1439101 + 0.013*333874 + 0.011*1440388 + 0.010*1936197 + 0.009*816951 + 0.009*1486115 + 0.008*1088158 + 0.008*1963894 + 0.008*782325
INFO: 07/25/2015 02:50:06 PM topic #9 (0.077): 0.013*1509063 + 0.013*860054 + 0.012*1538229 + 0.009*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1460163 + 0.007*1684140 + 0.006*1823059 + 0.006*1318581
INFO: 07/25/2015 02:50:06 PM topic #10 (0.077): 0.016*1318581 + 0.014*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.006*1641467 + 0.005*1474194 + 0.004*1544792 + 0.004*1858629 + 0.004*406416
INFO: 07/25/2015 02:50:07 PM topic #11 (0.077): 0.026*1531049 + 0.015*1582477 + 0.014*1677100 + 0.013*1932717 + 0.012*860054 + 0.011*1665890 + 0.010*1858629 + 0.009*1845872 + 0.009*244428 + 0.008*1719292
INFO: 07/25/2015 02:50:07 PM topic diff=0.147178, rho=0.133631
INFO: 07/25/2015 02:50:08 PM PROGRESS: pass 0, at document #114000/411828
DEBUG: 07/25/2015 02:50:08 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 02:50:28 PM 1304/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 02:50:29 PM updating topics
INFO: 07/25/2015 02:50:31 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 02:50:41 PM topic #0 (0.077): 0.012*860054 + 0.009*1719292 + 0.008*1614467 + 0.008*524785 + 0.007*319552 + 0.006*1474784 + 0.006*984065 + 0.006*1244439 + 0.006*1776127 + 0.006*829470
INFO: 07/25/2015 02:50:41 PM topic #1 (0.077): 0.021*860054 + 0.006*138299 + 0.006*1726301 + 0.006*1677495 + 0.005*1843814 + 0.005*984065 + 0.004*1964673 + 0.004*1701890 + 0.004*1838526 + 0.004*1088158
INFO: 07/25/2015 02:50:42 PM topic #2 (0.077): 0.009*544265 + 0.007*1412507 + 0.005*10591 + 0.005*860054 + 0.005*1473068 + 0.004*1329843 + 0.004*1772969 + 0.004*863481 + 0.004*770202 + 0.004*1119121
INFO: 07/25/2015 02:50:42 PM topic #3 (0.077): 0.015*860054 + 0.012*1566164 + 0.011*1719292 + 0.009*1943655 + 0.008*197244 + 0.007*88982 + 0.007*1406380 + 0.006*330739 + 0.006*1026331 + 0.006*1706054
INFO: 07/25/2015 02:50:43 PM topic #4 (0.077): 0.012*1318581 + 0.011*860054 + 0.005*1474784 + 0.005*956746 + 0.005*803706 + 0.005*984065 + 0.004*1774860 + 0.004*1989666 + 0.004*473240 + 0.004*1271133
INFO: 07/25/2015 02:50:43 PM topic #5 (0.077): 0.019*860054 + 0.013*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.007*1630434 + 0.007*1669167 + 0.006*1726301 + 0.006*1432658 + 0.006*1464135
INFO: 07/25/2015 02:50:44 PM topic #6 (0.077): 0.019*860054 + 0.012*1677100 + 0.008*466423 + 0.007*1826130 + 0.007*1324313 + 0.006*200810 + 0.006*1589971 + 0.006*1451903 + 0.006*415312 + 0.006*473240
INFO: 07/25/2015 02:50:45 PM topic #7 (0.077): 0.020*1318581 + 0.009*860054 + 0.008*1945618 + 0.008*1900063 + 0.007*1943655 + 0.006*1989087 + 0.006*289435 + 0.006*1527260 + 0.005*782325 + 0.005*1977545
INFO: 07/25/2015 02:50:45 PM topic #8 (0.077): 0.018*1759863 + 0.014*1439101 + 0.014*333874 + 0.011*1440388 + 0.010*1936197 + 0.009*816951 + 0.009*1486115 + 0.008*1088158 + 0.008*782325 + 0.008*1963894
INFO: 07/25/2015 02:50:46 PM topic #9 (0.077): 0.013*1509063 + 0.013*860054 + 0.012*1538229 + 0.009*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.006*1460163 + 0.006*1684140 + 0.006*1318581
INFO: 07/25/2015 02:50:47 PM topic #10 (0.077): 0.017*1318581 + 0.014*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.004*1474194 + 0.004*1544792 + 0.004*1858629 + 0.004*406416
INFO: 07/25/2015 02:50:47 PM topic #11 (0.077): 0.026*1531049 + 0.014*1677100 + 0.014*1582477 + 0.013*1932717 + 0.012*860054 + 0.011*1665890 + 0.010*1858629 + 0.009*1845872 + 0.009*244428 + 0.008*1719292
INFO: 07/25/2015 02:50:47 PM topic diff=0.144943, rho=0.132453
INFO: 07/25/2015 02:50:48 PM PROGRESS: pass 0, at document #116000/411828
DEBUG: 07/25/2015 02:50:48 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 02:51:09 PM 1317/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 02:51:09 PM updating topics
INFO: 07/25/2015 02:51:11 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 02:51:22 PM topic #0 (0.077): 0.012*860054 + 0.009*1719292 + 0.008*1614467 + 0.007*524785 + 0.007*319552 + 0.006*1474784 + 0.006*984065 + 0.006*1244439 + 0.006*1776127 + 0.005*829470
INFO: 07/25/2015 02:51:22 PM topic #1 (0.077): 0.021*860054 + 0.006*138299 + 0.006*1726301 + 0.006*1677495 + 0.005*1843814 + 0.005*984065 + 0.004*1964673 + 0.004*1701890 + 0.004*1088158 + 0.004*1838526
INFO: 07/25/2015 02:51:23 PM topic #2 (0.077): 0.008*544265 + 0.007*1412507 + 0.005*10591 + 0.005*860054 + 0.004*1473068 + 0.004*1329843 + 0.004*1772969 + 0.004*863481 + 0.004*770202 + 0.004*1119121
INFO: 07/25/2015 02:51:23 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.011*1719292 + 0.009*1943655 + 0.007*197244 + 0.007*88982 + 0.007*1406380 + 0.006*330739 + 0.006*1026331 + 0.006*1706054
INFO: 07/25/2015 02:51:24 PM topic #4 (0.077): 0.012*1318581 + 0.011*860054 + 0.005*1474784 + 0.005*803706 + 0.005*956746 + 0.005*984065 + 0.004*1989666 + 0.004*1774860 + 0.004*1271133 + 0.004*473240
INFO: 07/25/2015 02:51:24 PM topic #5 (0.077): 0.019*860054 + 0.013*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.007*1630434 + 0.006*1726301 + 0.006*1669167 + 0.006*1464135 + 0.006*1432658
INFO: 07/25/2015 02:51:25 PM topic #6 (0.077): 0.019*860054 + 0.012*1677100 + 0.008*466423 + 0.007*1826130 + 0.006*1324313 + 0.006*200810 + 0.006*1589971 + 0.006*1451903 + 0.006*415312 + 0.006*473240
INFO: 07/25/2015 02:51:25 PM topic #7 (0.077): 0.020*1318581 + 0.009*860054 + 0.008*1945618 + 0.008*1900063 + 0.007*1943655 + 0.006*1989087 + 0.006*1527260 + 0.006*289435 + 0.005*782325 + 0.005*1987332
INFO: 07/25/2015 02:51:26 PM topic #8 (0.077): 0.018*1759863 + 0.014*1439101 + 0.013*333874 + 0.011*1440388 + 0.010*1936197 + 0.009*816951 + 0.009*1088158 + 0.009*1486115 + 0.009*782325 + 0.008*1963894
INFO: 07/25/2015 02:51:26 PM topic #9 (0.077): 0.014*1509063 + 0.013*860054 + 0.012*1538229 + 0.009*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1460163 + 0.007*1684140 + 0.006*1318581
INFO: 07/25/2015 02:51:26 PM topic #10 (0.077): 0.017*1318581 + 0.014*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.006*1641467 + 0.004*1544792 + 0.004*1474194 + 0.004*1858629 + 0.004*406416
INFO: 07/25/2015 02:51:27 PM topic #11 (0.077): 0.026*1531049 + 0.015*1582477 + 0.014*1677100 + 0.012*1932717 + 0.012*860054 + 0.011*1665890 + 0.010*1858629 + 0.009*1845872 + 0.009*244428 + 0.008*1719292
INFO: 07/25/2015 02:51:27 PM topic diff=0.146967, rho=0.131306
INFO: 07/25/2015 02:51:28 PM PROGRESS: pass 0, at document #118000/411828
DEBUG: 07/25/2015 02:51:28 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 02:51:49 PM 1298/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 02:51:49 PM updating topics
INFO: 07/25/2015 02:51:51 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 02:52:02 PM topic #0 (0.077): 0.012*860054 + 0.009*1719292 + 0.008*1614467 + 0.007*524785 + 0.007*319552 + 0.006*1474784 + 0.006*984065 + 0.006*1244439 + 0.006*1776127 + 0.005*1689223
INFO: 07/25/2015 02:52:02 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.006*1726301 + 0.006*1677495 + 0.005*1843814 + 0.005*984065 + 0.004*1964673 + 0.004*1701890 + 0.004*1088158 + 0.004*1943663
INFO: 07/25/2015 02:52:03 PM topic #2 (0.077): 0.007*544265 + 0.006*1412507 + 0.005*10591 + 0.005*1473068 + 0.005*860054 + 0.004*1329843 + 0.004*1772969 + 0.004*863481 + 0.004*770202 + 0.003*642961
INFO: 07/25/2015 02:52:03 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.011*1719292 + 0.009*1943655 + 0.007*197244 + 0.007*88982 + 0.007*1406380 + 0.006*330739 + 0.006*1026331 + 0.006*1706054
INFO: 07/25/2015 02:52:04 PM topic #4 (0.077): 0.012*1318581 + 0.011*860054 + 0.005*1474784 + 0.005*956746 + 0.005*803706 + 0.005*984065 + 0.004*1989666 + 0.004*1774860 + 0.004*473240 + 0.004*1271133
INFO: 07/25/2015 02:52:04 PM topic #5 (0.077): 0.019*860054 + 0.013*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.007*1630434 + 0.006*1726301 + 0.006*1669167 + 0.006*1432658 + 0.006*1440966
INFO: 07/25/2015 02:52:04 PM topic #6 (0.077): 0.019*860054 + 0.012*1677100 + 0.007*466423 + 0.007*1826130 + 0.007*1324313 + 0.006*200810 + 0.006*1589971 + 0.006*1451903 + 0.006*415312 + 0.006*473240
INFO: 07/25/2015 02:52:05 PM topic #7 (0.077): 0.020*1318581 + 0.009*860054 + 0.008*1945618 + 0.008*1900063 + 0.007*1943655 + 0.006*1527260 + 0.006*1989087 + 0.006*289435 + 0.005*782325 + 0.005*1977545
INFO: 07/25/2015 02:52:05 PM topic #8 (0.077): 0.018*1759863 + 0.014*1439101 + 0.013*333874 + 0.011*1440388 + 0.010*1936197 + 0.009*816951 + 0.009*1088158 + 0.009*1486115 + 0.008*782325 + 0.008*1963894
INFO: 07/25/2015 02:52:06 PM topic #9 (0.077): 0.013*1509063 + 0.013*860054 + 0.012*1538229 + 0.009*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1460163 + 0.007*1823059 + 0.007*1684140 + 0.006*1318581
INFO: 07/25/2015 02:52:06 PM topic #10 (0.077): 0.017*1318581 + 0.014*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.005*1544792 + 0.004*1858629 + 0.004*406416 + 0.004*1474194
INFO: 07/25/2015 02:52:07 PM topic #11 (0.077): 0.026*1531049 + 0.015*1582477 + 0.014*1677100 + 0.012*1932717 + 0.012*860054 + 0.011*1665890 + 0.010*1858629 + 0.009*1845872 + 0.009*244428 + 0.008*1719292
INFO: 07/25/2015 02:52:07 PM topic diff=0.142209, rho=0.130189
DEBUG: 07/25/2015 02:52:14 PM bound: at document #0
INFO: 07/25/2015 02:53:18 PM -8.763 per-word bound, 434.6 perplexity estimate based on a held-out corpus of 2000 documents with 1351585 words
INFO: 07/25/2015 02:53:18 PM PROGRESS: pass 0, at document #120000/411828
DEBUG: 07/25/2015 02:53:18 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 02:53:39 PM 1325/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 02:53:39 PM updating topics
INFO: 07/25/2015 02:53:41 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 02:53:51 PM topic #0 (0.077): 0.012*860054 + 0.009*1719292 + 0.008*1614467 + 0.007*524785 + 0.007*319552 + 0.006*1474784 + 0.006*984065 + 0.006*1776127 + 0.006*1244439 + 0.006*829470
INFO: 07/25/2015 02:53:52 PM topic #1 (0.077): 0.021*860054 + 0.006*138299 + 0.006*1726301 + 0.006*1677495 + 0.005*1843814 + 0.005*984065 + 0.004*1964673 + 0.004*1701890 + 0.004*1088158 + 0.004*1838526
INFO: 07/25/2015 02:53:52 PM topic #2 (0.077): 0.008*544265 + 0.006*1412507 + 0.005*10591 + 0.005*1473068 + 0.004*860054 + 0.004*1329843 + 0.004*1772969 + 0.004*863481 + 0.004*770202 + 0.004*1119121
INFO: 07/25/2015 02:53:53 PM topic #3 (0.077): 0.015*860054 + 0.012*1566164 + 0.011*1719292 + 0.010*1943655 + 0.007*197244 + 0.007*88982 + 0.007*1406380 + 0.006*330739 + 0.006*1706054 + 0.006*1026331
INFO: 07/25/2015 02:53:53 PM topic #4 (0.077): 0.012*1318581 + 0.011*860054 + 0.005*1474784 + 0.005*956746 + 0.005*803706 + 0.005*984065 + 0.004*1774860 + 0.004*1989666 + 0.004*473240 + 0.004*1271133
INFO: 07/25/2015 02:53:54 PM topic #5 (0.077): 0.019*860054 + 0.013*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.007*1630434 + 0.007*1726301 + 0.006*1669167 + 0.006*1432658 + 0.006*1440966
INFO: 07/25/2015 02:53:54 PM topic #6 (0.077): 0.019*860054 + 0.011*1677100 + 0.008*466423 + 0.007*1826130 + 0.007*1324313 + 0.006*200810 + 0.006*1589971 + 0.006*415312 + 0.006*1451903 + 0.006*473240
INFO: 07/25/2015 02:53:55 PM topic #7 (0.077): 0.021*1318581 + 0.009*860054 + 0.008*1900063 + 0.008*1945618 + 0.007*1943655 + 0.006*1989087 + 0.006*1527260 + 0.006*289435 + 0.005*782325 + 0.005*1743836
INFO: 07/25/2015 02:53:55 PM topic #8 (0.077): 0.018*1759863 + 0.014*1439101 + 0.013*333874 + 0.011*1440388 + 0.010*1936197 + 0.010*816951 + 0.009*1088158 + 0.008*782325 + 0.008*1486115 + 0.008*1963894
INFO: 07/25/2015 02:53:56 PM topic #9 (0.077): 0.013*1509063 + 0.013*860054 + 0.012*1538229 + 0.009*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1460163 + 0.007*1684140 + 0.006*1318581
INFO: 07/25/2015 02:53:56 PM topic #10 (0.077): 0.017*1318581 + 0.014*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.005*1544792 + 0.004*1858629 + 0.004*406416 + 0.004*1474194
INFO: 07/25/2015 02:53:56 PM topic #11 (0.077): 0.026*1531049 + 0.015*1582477 + 0.014*1677100 + 0.012*1932717 + 0.012*860054 + 0.011*1665890 + 0.010*1858629 + 0.009*1845872 + 0.009*244428 + 0.008*1719292
INFO: 07/25/2015 02:53:57 PM topic diff=0.134115, rho=0.129099
INFO: 07/25/2015 02:53:57 PM PROGRESS: pass 0, at document #122000/411828
DEBUG: 07/25/2015 02:53:57 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 02:54:18 PM 1299/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 02:54:19 PM updating topics
INFO: 07/25/2015 02:54:21 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 02:54:31 PM topic #0 (0.077): 0.012*860054 + 0.009*1719292 + 0.008*1614467 + 0.007*524785 + 0.006*319552 + 0.006*1474784 + 0.006*984065 + 0.006*1776127 + 0.006*1244439 + 0.006*829470
INFO: 07/25/2015 02:54:32 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.006*1726301 + 0.006*1677495 + 0.005*1843814 + 0.005*984065 + 0.004*1964673 + 0.004*1701890 + 0.004*1088158 + 0.004*1838526
INFO: 07/25/2015 02:54:32 PM topic #2 (0.077): 0.008*544265 + 0.007*1412507 + 0.005*10591 + 0.005*1473068 + 0.005*1329843 + 0.004*860054 + 0.004*1772969 + 0.004*770202 + 0.004*863481 + 0.004*1119121
INFO: 07/25/2015 02:54:32 PM topic #3 (0.077): 0.015*860054 + 0.012*1566164 + 0.011*1719292 + 0.009*1943655 + 0.007*197244 + 0.007*88982 + 0.007*1406380 + 0.006*330739 + 0.006*1706054 + 0.006*1026331
INFO: 07/25/2015 02:54:33 PM topic #4 (0.077): 0.012*1318581 + 0.011*860054 + 0.005*1474784 + 0.005*956746 + 0.005*803706 + 0.005*984065 + 0.004*1774860 + 0.004*1989666 + 0.004*473240 + 0.004*1271133
INFO: 07/25/2015 02:54:33 PM topic #5 (0.077): 0.019*860054 + 0.013*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.007*1630434 + 0.007*1726301 + 0.006*1669167 + 0.006*1432658 + 0.006*1440966
INFO: 07/25/2015 02:54:34 PM topic #6 (0.077): 0.019*860054 + 0.011*1677100 + 0.008*466423 + 0.007*1826130 + 0.007*1324313 + 0.006*200810 + 0.006*1589971 + 0.006*1451903 + 0.006*415312 + 0.006*473240
INFO: 07/25/2015 02:54:34 PM topic #7 (0.077): 0.021*1318581 + 0.009*860054 + 0.008*1900063 + 0.008*1945618 + 0.006*1943655 + 0.006*1989087 + 0.006*1527260 + 0.006*289435 + 0.005*782325 + 0.005*1987332
INFO: 07/25/2015 02:54:35 PM topic #8 (0.077): 0.017*1759863 + 0.014*1439101 + 0.013*333874 + 0.011*1440388 + 0.010*1936197 + 0.010*816951 + 0.009*1088158 + 0.008*782325 + 0.008*1486115 + 0.008*1963894
INFO: 07/25/2015 02:54:35 PM topic #9 (0.077): 0.013*1509063 + 0.013*860054 + 0.012*1538229 + 0.009*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1460163 + 0.007*1684140 + 0.006*1318581
INFO: 07/25/2015 02:54:36 PM topic #10 (0.077): 0.017*1318581 + 0.014*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.005*1544792 + 0.004*1858629 + 0.004*1474194 + 0.004*406416
INFO: 07/25/2015 02:54:36 PM topic #11 (0.077): 0.027*1531049 + 0.015*1582477 + 0.014*1677100 + 0.012*1932717 + 0.012*860054 + 0.011*1665890 + 0.010*1858629 + 0.009*1845872 + 0.009*244428 + 0.009*1719292
INFO: 07/25/2015 02:54:36 PM topic diff=0.135160, rho=0.128037
INFO: 07/25/2015 02:54:37 PM PROGRESS: pass 0, at document #124000/411828
